Y,0.519547939,0.742896974,-0.272376031,0.425722897,0.728511631,-0.24706623,0.562979639,0.646015704,-0.452658802,0.379225254,0.643509388,-0.472561985,0.60107255,0.509332538,-0.571730733,0.342453659,0.522343457,-0.68962419
Y,0.519859612,0.742425025,-0.21246393,0.427002996,0.729966402,-0.190364271,0.563424349,0.64669627,-0.417126358,0.380904853,0.642042696,-0.448320389,0.602055132,0.509355009,-0.553578019,0.343150586,0.521494031,-0.692014754
Y,0.520816445,0.743902326,-0.214113802,0.427197218,0.731351912,-0.189499825,0.566120148,0.647509336,-0.400598228,0.381492257,0.644694328,-0.425722688,0.606141508,0.509358823,-0.51639235,0.343836635,0.522216856,-0.640572309
Y,0.520784497,0.743344367,-0.230434984,0.425592005,0.732196152,-0.2242966,0.567265451,0.649018109,-0.416853338,0.382270575,0.649734199,-0.485469192,0.607547998,0.511436522,-0.535420358,0.344551027,0.524729908,-0.73020494
Y,0.52087158,0.743564546,-0.150947183,0.42646426,0.733577073,-0.115002833,0.567638993,0.653672934,-0.334382504,0.381733477,0.651599824,-0.297155827,0.609935939,0.515298843,-0.473678529,0.343127072,0.523311675,-0.496240675
Y,0.520850718,0.742905855,-0.181440532,0.426395804,0.7319507,-0.191732407,0.567899346,0.653085053,-0.394763261,0.381586671,0.650451303,-0.349697769,0.613708258,0.516795635,-0.523683071,0.342565268,0.523262501,-0.519676268
Y,0.519645452,0.745419979,-0.151718363,0.427409798,0.729981124,-0.098453484,0.569355547,0.655694604,-0.295227528,0.378668129,0.635181427,-0.158978865,0.616948426,0.521391869,-0.447875917,0.33837387,0.524550021,-0.277771533
Y,0.519617319,0.747039139,-0.1876937,0.426419318,0.730856061,-0.174782842,0.569550693,0.657011867,-0.343881816,0.376608431,0.635298073,-0.335043341,0.622795582,0.531563997,-0.485856831,0.332750201,0.524541795,-0.511638701
Y,0.519224703,0.744838655,-0.175758377,0.424312174,0.726848602,-0.156548157,0.571202993,0.661343098,-0.294551611,0.373182356,0.634293497,-0.254506081,0.625893414,0.532595098,-0.447322935,0.327182084,0.52429384,-0.402185529
Y,0.52064395,0.744068682,-0.201572731,0.424124807,0.726370752,-0.197885007,0.575216293,0.664347827,-0.314566284,0.371161282,0.636406898,-0.326051384,0.628662109,0.535824835,-0.465796173,0.324939996,0.529260457,-0.50226891
Y,0.518763661,0.748180747,-0.193731695,0.423384517,0.730822086,-0.171715274,0.576264024,0.664593816,-0.293895066,0.370610833,0.635409832,-0.222276121,0.630841911,0.547180951,-0.450202644,0.324327409,0.529852509,-0.339549839
Y,0.520041406,0.748525262,-0.142457068,0.42335254,0.729041815,-0.139801815,0.576319993,0.66559732,-0.244577765,0.372353047,0.637777448,-0.236889094,0.632493615,0.551300645,-0.398486584,0.325792849,0.530929267,-0.396623999
Y,0.519947648,0.748560905,-0.148844197,0.423206896,0.728926599,-0.160026461,0.576121807,0.668611646,-0.249797851,0.372174352,0.637892008,-0.2706303,0.63369,0.553874135,-0.401231587,0.325118273,0.533508956,-0.436666816
Y,0.520951152,0.749363363,-0.138895065,0.423775911,0.729130447,-0.139487624,0.576574445,0.669365525,-0.235037446,0.372718215,0.638357818,-0.242290661,0.634302795,0.554506123,-0.386412889,0.325423658,0.533384562,-0.401554912
Y,0.520724654,0.748931944,-0.138592377,0.423057407,0.727687836,-0.108686246,0.575567067,0.673888028,-0.272378504,0.371264368,0.640765548,-0.206302851,0.632472873,0.553439498,-0.440179527,0.325438619,0.534776628,-0.359686673
Y,0.520658553,0.748171151,-0.15198949,0.42315346,0.727967501,-0.137345448,0.574374795,0.672568023,-0.266427726,0.372605741,0.641695619,-0.236774474,0.632063985,0.552252173,-0.417020142,0.325717539,0.534516513,-0.390425742
Y,0.520726383,0.747150242,-0.167309865,0.423187554,0.725706458,-0.146534964,0.575097442,0.673771739,-0.274951845,0.372570544,0.641672134,-0.295117319,0.632387519,0.552581787,-0.424121857,0.325738817,0.531420827,-0.477573156
Y,0.521325767,0.748593152,-0.156888381,0.424977213,0.728111446,-0.121580854,0.57544744,0.672914028,-0.28209579,0.372712195,0.640340686,-0.208538294,0.631657243,0.55210048,-0.430844843,0.326047897,0.531384766,-0.346022725
Y,0.520327151,0.748246193,-0.152144447,0.424822092,0.727481782,-0.094048977,0.57472533,0.670851111,-0.279868662,0.372065693,0.638111174,-0.11008589,0.631502569,0.550380766,-0.425739676,0.326029122,0.530133724,-0.208778188
Y,0.519625008,0.748400807,-0.151597336,0.425086349,0.726995349,-0.097225346,0.574476421,0.67057395,-0.269224018,0.371614397,0.635152519,-0.118422747,0.631105065,0.549844563,-0.425794363,0.326573879,0.527420402,-0.218682766
Y,0.519491196,0.748225391,-0.154882208,0.425311893,0.726978719,-0.090475097,0.573921204,0.669364333,-0.281437486,0.371001512,0.632375658,-0.095367298,0.630622447,0.547840118,-0.44821924,0.326593161,0.526705682,-0.181273609
Y,0.519836783,0.747673571,-0.164127052,0.425731421,0.727309763,-0.095493175,0.573994696,0.670067012,-0.336067498,0.370998532,0.633990586,-0.128314391,0.630312324,0.547728717,-0.51062119,0.32670787,0.527389228,-0.228065088
Y,0.519917786,0.747407198,-0.164898172,0.42535767,0.727266192,-0.127943262,0.574000061,0.670336664,-0.338586211,0.370923847,0.634062946,-0.227202445,0.630297005,0.547837675,-0.513293207,0.326610893,0.527350545,-0.378810555
Y,0.52021575,0.747384906,-0.189019963,0.424828678,0.7276932,-0.148409858,0.574287176,0.670366585,-0.351650059,0.370983452,0.636012077,-0.24830249,0.630368114,0.547782183,-0.506606281,0.326628596,0.527291059,-0.390759706
Y,0.520283163,0.747491479,-0.194515124,0.424743116,0.728821754,-0.151061952,0.574316382,0.670778334,-0.345061421,0.371155202,0.63795656,-0.235219747,0.630294681,0.547766924,-0.510637045,0.326652825,0.527025521,-0.373140872
Y,0.521074891,0.747244239,-0.191082746,0.424934924,0.729208052,-0.134573743,0.575727582,0.671860158,-0.33855927,0.372029006,0.639549077,-0.176432341,0.63055855,0.54729563,-0.509341836,0.327641249,0.525878429,-0.284787744
Y,0.520240068,0.747804761,-0.17836991,0.423817158,0.730780959,-0.141693726,0.575304747,0.672160327,-0.31181702,0.372110277,0.639793217,-0.240859911,0.631348014,0.548758209,-0.480193466,0.327378541,0.523980737,-0.390550464
Y,0.519996047,0.747067332,-0.165247172,0.423509032,0.729654789,-0.138679087,0.573931158,0.672165751,-0.294190496,0.373978764,0.641114533,-0.254936665,0.630809963,0.548298538,-0.45296964,0.328725845,0.52202034,-0.419549704
Y,0.519718528,0.746300399,-0.176019043,0.423350811,0.728478014,-0.193100482,0.573724508,0.672084808,-0.299785912,0.374098361,0.639613092,-0.370766282,0.630311072,0.548093736,-0.446098089,0.328912497,0.521964669,-0.580813169
Y,0.520311475,0.74709022,-0.170350537,0.422355711,0.728053689,-0.181553423,0.573279202,0.675668359,-0.324897975,0.373550683,0.63997072,-0.348830998,0.629529834,0.548704207,-0.485097826,0.329789817,0.519943237,-0.543612838
Y,0.522069097,0.746661127,-0.185986742,0.422270119,0.728764772,-0.190870106,0.574552536,0.674037576,-0.346522629,0.372718781,0.641126394,-0.382758796,0.629522562,0.54725039,-0.492046028,0.328962386,0.519517064,-0.587671399
Y,0.52150631,0.747055888,-0.151143044,0.422238261,0.728543878,-0.162645012,0.574755073,0.675465941,-0.272036254,0.372955382,0.64097029,-0.280365199,0.630579352,0.547385871,-0.413766146,0.328811467,0.51966542,-0.451633304
Y,0.521057546,0.747068763,-0.234141305,0.422062576,0.728700995,-0.24064891,0.574876785,0.674840152,-0.372670054,0.373046815,0.641475499,-0.403956413,0.631061852,0.547384202,-0.528939605,0.328830302,0.519596815,-0.602371216
Y,0.519985437,0.746039569,-0.203329176,0.42250824,0.728550792,-0.211475343,0.575960279,0.668810785,-0.32468456,0.37332496,0.637253344,-0.328439772,0.633211493,0.545763552,-0.486099392,0.3283301,0.520472586,-0.489739239
Y,0.520775199,0.744994044,-0.195926085,0.421134144,0.727418065,-0.207484603,0.577013373,0.670969248,-0.322799295,0.37289986,0.640507162,-0.334832907,0.633518934,0.545636177,-0.471564144,0.329082817,0.524105728,-0.512222886
Y,0.519443035,0.745557845,-0.144115612,0.421658456,0.726455629,-0.151306823,0.576055706,0.670532167,-0.23285082,0.374350309,0.638263941,-0.230551645,0.633418739,0.546003044,-0.385121673,0.330129862,0.523208082,-0.37940976
Y,0.519479573,0.745972335,-0.140306428,0.421828121,0.726664245,-0.149740905,0.576138556,0.670594096,-0.244895175,0.375173599,0.638050318,-0.273463935,0.633076131,0.546303391,-0.383719027,0.331021428,0.522613287,-0.435972393
Y,0.520136476,0.745791852,-0.156976804,0.422232449,0.726475835,-0.166814595,0.575586438,0.670574903,-0.281395614,0.375392258,0.63802588,-0.313993216,0.632472634,0.546311855,-0.424259007,0.331819177,0.522322834,-0.490181059
Y,0.521702766,0.744723022,-0.193623587,0.422833115,0.725290775,-0.200615913,0.575546861,0.670552552,-0.33424297,0.376223564,0.637913585,-0.361325473,0.632644832,0.545975447,-0.477376282,0.334043443,0.520359397,-0.549461782
Y,0.522159874,0.745290637,-0.189441741,0.422957033,0.725101233,-0.192752033,0.576371431,0.670583904,-0.327553689,0.376382381,0.636718512,-0.347364813,0.632924914,0.545538902,-0.475087881,0.334278256,0.518202126,-0.517223716
Y,0.522201061,0.745341837,-0.186548352,0.422956467,0.725174308,-0.187289953,0.576047003,0.671233296,-0.339868754,0.376360625,0.636548817,-0.348535269,0.632668376,0.545694888,-0.504378378,0.334635556,0.517128289,-0.529658675
Y,0.522169769,0.745564103,-0.19129391,0.422888756,0.725429475,-0.199324146,0.575189292,0.671289682,-0.346357286,0.376384467,0.637526095,-0.364330262,0.632342458,0.545922935,-0.51515615,0.335042953,0.516750634,-0.547743857
Y,0.52235359,0.74479115,-0.176134735,0.422510862,0.724798322,-0.183102772,0.575110793,0.672011435,-0.342314512,0.376733035,0.637704313,-0.350901395,0.632517636,0.545760453,-0.511487305,0.335610032,0.517953575,-0.536313057
Y,0.522458434,0.744968235,-0.15562579,0.422783554,0.725189805,-0.159201115,0.575403452,0.672661364,-0.309775442,0.376850903,0.637634039,-0.300832242,0.632424653,0.545894742,-0.501641631,0.335670412,0.517814875,-0.466913223
Y,0.521532059,0.745870054,-0.15793626,0.423659742,0.725446761,-0.15916197,0.575687647,0.673757136,-0.277971536,0.377581269,0.63132292,-0.272696078,0.632509828,0.546399176,-0.436973661,0.335500181,0.515414774,-0.427641064
Y,0.521351397,0.745935678,-0.153818697,0.424390137,0.725057721,-0.129676685,0.574899793,0.671177983,-0.284870684,0.377021283,0.625574291,-0.190327466,0.631630242,0.545796394,-0.45321998,0.335000902,0.514014959,-0.304306805
Y,0.522119164,0.745669246,-0.157377213,0.424278498,0.72634989,-0.15628238,0.573697746,0.672062814,-0.29930824,0.377288282,0.630449951,-0.288090765,0.631091475,0.547107399,-0.470749766,0.335355759,0.515265405,-0.451892853
Y,0.522221684,0.746316075,-0.155030876,0.424270481,0.727503061,-0.146049798,0.57421571,0.674054027,-0.294020355,0.377491534,0.6334185,-0.251678944,0.631568491,0.550616264,-0.457877338,0.335365623,0.516304851,-0.394616783
Y,0.521585822,0.746722341,-0.148690492,0.423734367,0.726077855,-0.148583204,0.573432565,0.673307657,-0.285715759,0.377078563,0.632607341,-0.272269547,0.631627798,0.54981041,-0.458414644,0.335182548,0.516085923,-0.434230864
Y,0.521630645,0.746980131,-0.148540542,0.423558563,0.726274431,-0.149187833,0.573799551,0.671978951,-0.278775513,0.377074033,0.631242692,-0.277188569,0.631409228,0.54896611,-0.441338837,0.335169137,0.516375303,-0.441475958
Y,0.521606445,0.74697715,-0.149641186,0.423558772,0.726266146,-0.14837043,0.573109925,0.672019839,-0.314076722,0.376930237,0.630906284,-0.289508194,0.631118655,0.548871219,-0.502050042,0.335169256,0.51650089,-0.463670254
Y,0.521957517,0.7475968,-0.155804619,0.423464954,0.727026522,-0.162789732,0.573335111,0.670816958,-0.301120013,0.377293885,0.631152213,-0.317088008,0.630864322,0.548036218,-0.473618805,0.335143387,0.515131831,-0.493187964
Y,0.52222991,0.748127401,-0.187125862,0.423453957,0.728415251,-0.18732053,0.573729336,0.671122134,-0.328075618,0.376554996,0.633239686,-0.342253745,0.630692542,0.547893584,-0.484131664,0.334934443,0.514320135,-0.514047682
Y,0.523044527,0.745295644,-0.148328215,0.423508108,0.725829661,-0.177740544,0.573759258,0.670281291,-0.302921444,0.376438618,0.634408414,-0.338518858,0.63042599,0.544704378,-0.474871337,0.334590256,0.51529026,-0.537655294
Y,0.523082137,0.743894339,-0.183935925,0.425012738,0.726533532,-0.173277006,0.574294448,0.668673813,-0.320551544,0.378830314,0.634509742,-0.294761866,0.630309165,0.546600401,-0.483269066,0.33581537,0.514884114,-0.463839114
Y,0.523709536,0.745034814,-0.143152773,0.425141752,0.726917624,-0.129545718,0.574867547,0.670723081,-0.299666941,0.378386199,0.6358217,-0.277724862,0.630042315,0.546698689,-0.461102664,0.335851431,0.516470373,-0.445703417
Y,0.524053812,0.748779893,-0.182540491,0.425762564,0.730876267,-0.167904347,0.573867679,0.670190096,-0.370156258,0.377124786,0.638558686,-0.332787067,0.630141556,0.546927154,-0.539290965,0.334834158,0.518861353,-0.5092026
Y,0.523660243,0.750260055,-0.176624328,0.42583552,0.731509924,-0.150291115,0.57433933,0.671018243,-0.327261686,0.376924932,0.636905551,-0.290387034,0.630978942,0.547293663,-0.484511793,0.33465609,0.518974841,-0.457181156
Y,0.523626328,0.749982476,-0.158421651,0.425725549,0.731440425,-0.132676259,0.574714065,0.672416627,-0.301559865,0.377292842,0.637895226,-0.237818003,0.631099164,0.547860324,-0.456799746,0.33479175,0.518583655,-0.385576665
Y,0.523521543,0.747574389,-0.198752522,0.424898624,0.729819894,-0.174283549,0.57393682,0.673383772,-0.390197337,0.377784938,0.645270348,-0.294802576,0.630259275,0.547801733,-0.56743753,0.335830003,0.519586325,-0.425852954
Y,0.522343397,0.746127248,-0.214883208,0.424138784,0.728349924,-0.201355815,0.572473526,0.673804283,-0.397198468,0.37855202,0.644341171,-0.36089316,0.629309773,0.548855305,-0.574362814,0.336394489,0.517207444,-0.544981122
Y,0.522688866,0.747409582,-0.16556336,0.423939764,0.728604376,-0.15870735,0.573099494,0.677538872,-0.345746338,0.378038287,0.643514693,-0.358048975,0.629014194,0.54944241,-0.510256886,0.336862743,0.516309381,-0.567937613
Y,0.523568988,0.747078598,-0.170145571,0.423829854,0.728610456,-0.162255019,0.57442385,0.677838564,-0.356416494,0.378842562,0.644617856,-0.357608318,0.629255354,0.54948771,-0.528150737,0.337772042,0.514509022,-0.559900284
Y,0.522906661,0.748190463,-0.193612069,0.423488557,0.731852531,-0.172599331,0.573306918,0.676262021,-0.40349111,0.378916532,0.644811213,-0.373515099,0.62872541,0.549801886,-0.583280623,0.338013589,0.513195574,-0.577868819
Y,0.521811187,0.749158919,-0.243658334,0.422340155,0.73243618,-0.225774974,0.571543217,0.673524022,-0.474598169,0.378421545,0.641585469,-0.456729591,0.627466917,0.549639344,-0.665069699,0.339135736,0.512353599,-0.670995176
Y,0.520983696,0.749271393,-0.26823315,0.421985537,0.732569873,-0.272704452,0.570162952,0.671478212,-0.490033448,0.378819823,0.641586363,-0.518520951,0.627404153,0.549799919,-0.682911277,0.33931151,0.50433296,-0.741207004
Y,0.520208955,0.751539946,-0.246396109,0.421833843,0.73444587,-0.259871125,0.569442391,0.675413966,-0.437152326,0.379103482,0.643797278,-0.504018307,0.627203584,0.557171047,-0.623899639,0.340999186,0.503181517,-0.731092274
Y,0.514338672,0.75443989,-0.208182842,0.418504,0.737598658,-0.200895309,0.565948844,0.680482864,-0.2837511,0.377595395,0.638521135,-0.379794031,0.625511467,0.557615459,-0.448357254,0.341371387,0.493537784,-0.54755795
Y,0.514522135,0.75342536,-0.121132575,0.41823855,0.736751914,-0.183512464,0.565851808,0.683587253,-0.250099719,0.380348176,0.640850008,-0.385748714,0.624305308,0.562442541,-0.408716023,0.343419373,0.492357373,-0.601189256
Y,0.514418244,0.754832864,-0.143754557,0.418581098,0.737534821,-0.146309033,0.565275013,0.681193292,-0.328049928,0.380184859,0.640308261,-0.331652313,0.622762322,0.562577248,-0.50746727,0.344620526,0.486065924,-0.507835209
Y,0.513127446,0.753293037,-0.10749618,0.418052524,0.734434426,-0.108575545,0.563294828,0.68004632,-0.307047248,0.379725695,0.637828767,-0.305921763,0.620588422,0.562063575,-0.512595892,0.344830781,0.486468643,-0.495293379
Y,0.512770355,0.754642487,-0.099837318,0.417433649,0.736016989,-0.108041003,0.563224435,0.681178033,-0.248163894,0.378741682,0.637370348,-0.289152682,0.620323062,0.56317848,-0.406250179,0.344098151,0.486073047,-0.471256405
Y,0.51101315,0.756012499,-0.081558712,0.416922271,0.737703979,-0.114126824,0.56297338,0.686345816,-0.193660587,0.378596783,0.636437058,-0.29614988,0.619019985,0.566678643,-0.334784687,0.344024509,0.483704388,-0.479518801
Y,0.508842349,0.75719136,-0.107759893,0.415354669,0.738131285,-0.135275766,0.558981776,0.684277415,-0.306520492,0.377058625,0.631678164,-0.338304371,0.615803659,0.56697166,-0.492365748,0.343182355,0.481711835,-0.531660199
Y,0.508495927,0.757094324,-0.105572656,0.414507061,0.738086164,-0.135408029,0.558636069,0.683435798,-0.280148178,0.37691322,0.628441811,-0.344057232,0.614766121,0.567069352,-0.45395416,0.34294495,0.479792923,-0.537750244
Y,0.506871819,0.757490635,-0.086672999,0.414019644,0.738427579,-0.128812686,0.558287024,0.683564246,-0.215719387,0.376609653,0.620610356,-0.324309379,0.614244044,0.566842735,-0.359691203,0.34266457,0.474930733,-0.511511445
Y,0.50620985,0.756172836,-0.083090805,0.413064897,0.737850368,-0.121219441,0.55740422,0.684130371,-0.22785227,0.376397401,0.626883209,-0.316709667,0.614526391,0.566979885,-0.385342002,0.342554718,0.475164115,-0.5028826
Y,0.505563378,0.757339299,-0.07219772,0.410851955,0.737765491,-0.097661301,0.55809027,0.68616128,-0.188057959,0.372518152,0.635488927,-0.242738441,0.616343856,0.568052351,-0.346074522,0.338677645,0.483947426,-0.392294109
Y,0.506428063,0.756397426,-0.071995012,0.412359327,0.734162927,-0.064962558,0.561208844,0.678643346,-0.178169653,0.373783648,0.625087082,-0.168961599,0.618575275,0.563511193,-0.335696936,0.339210093,0.478308052,-0.289484322
Y,0.504015863,0.755450547,-0.087935783,0.412697017,0.735591829,-0.112154402,0.559049189,0.674121797,-0.270401925,0.376260817,0.629303217,-0.272255331,0.618619323,0.560515821,-0.454366356,0.341209888,0.481621474,-0.428540856
Y,0.509086132,0.753327608,-0.0727311,0.414724261,0.735098779,-0.058995657,0.566016316,0.674819589,-0.202407911,0.375125319,0.63027662,-0.178519458,0.623672068,0.55653441,-0.357507735,0.341201574,0.484893501,-0.319133133
Y,0.511244178,0.75132978,-0.098821566,0.417527825,0.733350217,-0.073440827,0.568901539,0.668302596,-0.232415676,0.378015339,0.628546596,-0.183355004,0.628770232,0.549542785,-0.392118186,0.343998522,0.484531701,-0.31602636
Y,0.515597999,0.752244413,-0.111621954,0.419498771,0.734155893,-0.085950181,0.57502085,0.665070236,-0.232498214,0.380290926,0.62544626,-0.210860521,0.63313061,0.543634713,-0.392351776,0.346702874,0.483828306,-0.356843382
Y,0.51560396,0.750157416,-0.096724316,0.420073807,0.729373276,-0.041653078,0.580107868,0.6594311,-0.230811998,0.381063819,0.610506713,-0.119068906,0.634037197,0.537929714,-0.385802358,0.346955478,0.473120809,-0.227528378
Y,0.52446568,0.742714107,-0.164822429,0.42619282,0.725426376,-0.092027277,0.588729918,0.644067049,-0.305767238,0.386134237,0.615230381,-0.155096784,0.644090295,0.5206393,-0.461193711,0.350467831,0.474689305,-0.266627252
Y,0.531266093,0.735506535,-0.158380836,0.433217138,0.718870819,-0.062195975,0.594425023,0.634214222,-0.279698521,0.388831049,0.609795272,-0.082682386,0.65146935,0.509663403,-0.433737427,0.351874709,0.470701337,-0.155670241
Y,0.535699964,0.728029013,-0.289222866,0.440561295,0.712826371,-0.225020215,0.599321842,0.631178141,-0.374859512,0.394115418,0.607542694,-0.223423749,0.66049242,0.503591478,-0.526765764,0.353780359,0.463493258,-0.251892954
Y,0.544537723,0.726384759,-0.183160156,0.44741106,0.715596616,-0.13827318,0.607713819,0.631057084,-0.248229071,0.402926117,0.613463938,-0.174812734,0.666969836,0.503466666,-0.393823236,0.360189229,0.467568517,-0.264276356
Y,0.551653981,0.718384564,-0.195631877,0.45447579,0.707406819,-0.129836768,0.616594195,0.629492044,-0.27694416,0.407340825,0.606536329,-0.146474198,0.676917911,0.49835214,-0.429308265,0.365148187,0.455481768,-0.228046775
Y,0.554232657,0.71203208,-0.142180175,0.457624853,0.69856292,-0.089873396,0.619372487,0.625546694,-0.26167661,0.40906328,0.594093561,-0.064356543,0.679734826,0.491631389,-0.418417275,0.36753279,0.446594715,-0.14193435
Y,0.557388604,0.712396145,-0.20244813,0.461594969,0.693450272,-0.1017313,0.620579779,0.614516377,-0.268891513,0.41163373,0.583599925,-0.090340905,0.681288064,0.47525841,-0.419344366,0.369597584,0.442358434,-0.139740378
Y,0.557447791,0.709172606,-0.221121073,0.462797731,0.693061054,-0.107366361,0.62097615,0.60224998,-0.31672138,0.411829293,0.578936577,-0.089644156,0.682118654,0.462205201,-0.46854353,0.369957954,0.437621236,-0.124750733
Y,0.563983977,0.703505516,-0.246596903,0.465738147,0.690775692,-0.141895056,0.627108276,0.605638802,-0.345324934,0.414565176,0.57771045,-0.139568299,0.686644197,0.463726372,-0.495323509,0.371165961,0.43123433,-0.204329565
Y,0.567030787,0.70148474,-0.221898273,0.465270609,0.689579427,-0.132896721,0.62983048,0.607823431,-0.348459154,0.414062172,0.575040162,-0.122526407,0.687611222,0.463085473,-0.496516854,0.370428473,0.423437953,-0.188970268
Y,0.567491055,0.693466485,-0.228123948,0.464137882,0.681672096,-0.142987117,0.631668389,0.595937788,-0.341166079,0.413383812,0.566428185,-0.154607072,0.691550851,0.449685335,-0.492778063,0.366104305,0.41572994,-0.245446712
Y,0.565842748,0.694842219,-0.304567635,0.460022539,0.681474984,-0.244948179,0.630066216,0.588114142,-0.400194466,0.410138071,0.56292218,-0.323184192,0.692987204,0.44173333,-0.535916567,0.362608314,0.411206067,-0.447238624
Y,0.564733863,0.691500664,-0.296897084,0.457563698,0.682694912,-0.253913671,0.62842977,0.578045368,-0.406244993,0.409288555,0.562300265,-0.380823433,0.69253546,0.435018003,-0.543292999,0.361564577,0.402188748,-0.535885394
Y,0.563438654,0.68393892,-0.294879049,0.453812987,0.680096567,-0.248021275,0.627983987,0.575487077,-0.403342783,0.401783049,0.55754751,-0.323041141,0.692287326,0.421234608,-0.551641703,0.354508817,0.390280157,-0.439572394
